x,y,cell_id,population,infected_DM_0,infected_DM_1,infected_DM_2,infected_DM_3,u,var,sd,IoD,CoV
-2.2595982,53.4330505,4.72838E+18,114,2,0,2,2,1.5,1,1,0.666666667,0.666666667
-2.2596037,53.4339493,-4.34743E+18,84,1,2,3,0,1.5,1.666666667,1.290994449,1.111111111,0.860662966
-2.2596311,53.4384435,2.48674E+18,53,0,0,1,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2580223,53.4213688,-4.18E+18,80,0,1,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.2580277,53.4222676,-5.187E+18,38,0,1,2,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.258104,53.4348514,4.5414E+18,97,3,4,1,0,2,3.333333333,1.825741858,1.666666667,0.912870929
-2.2581804,53.4474352,-4.29518E+18,160,0,0,1,0,0.25,0.25,0.5,1,2
-2.256588,53.433057,3.18931E+18,21,0,0,0,1,0.25,0.25,0.5,1,2
-2.2566368,53.4411466,-7.7278E+18,73,0,0,1,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2566693,53.4465396,2.27711E+18,53,0,0,1,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2566856,53.4492361,-6.53952E+18,63,1,0,0,0,0.25,0.25,0.5,1,2
-2.2567236,53.455528,3.64461E+18,76,0,1,0,0,0.25,0.25,0.5,1,2
-2.2567778,53.4645164,2.26024E+18,113,0,0,1,0,0.25,0.25,0.5,1,2
-2.097278,53.5357614,5.92522E+18,137,1,0,0,0,0.25,0.25,0.5,1,2
-2.2551799,53.4492393,-8.60152E+17,131,1,1,1,0,0.75,0.25,0.5,0.333333333,0.666666667
-2.2552824,53.4663173,5.79317E+18,129,1,0,0,0,0.25,0.25,0.5,1,2
-2.2536635,53.4474449,-7.15245E+18,100,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2537976,53.4699158,5.61186E+16,104,0,0,0,1,0.25,0.25,0.5,1,2
-2.2521259,53.442055,4.16468E+18,102,2,1,0,3,1.5,1.666666667,1.290994449,1.111111111,0.860662966
-2.250504,53.4222837,2.47006E+18,35,0,1,0,0,0.25,0.25,0.5,1,2
-2.2507211,53.4591361,-7.1929E+17,69,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2507582,53.465428,-8.08523E+18,67,1,0,0,0,0.25,0.25,0.5,1,2
-2.2490098,53.4240845,-8.27552E+18,40,0,0,1,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2490518,53.4312752,8.50847E+18,125,1,1,1,3,1.5,1,1,0.666666667,0.666666667
-2.2491413,53.4465555,-4.99529E+17,70,1,0,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.2491992,53.4564428,-1.26267E+18,97,0,2,0,0,0.5,1,1,2,2
-2.2475468,53.4312784,-6.46771E+18,92,0,3,0,0,0.75,2.25,1.5,3,2
-2.2477614,53.4681308,-6.94965E+18,180,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2461665,53.4528537,5.07081E+18,99,3,0,2,0,1.25,2.25,1.5,1.8,1.2
-2.2461769,53.4546513,-3.17467E+18,43,0,2,2,1,1.25,0.916666667,0.957427108,0.733333333,0.765941686
-2.2445521,53.4339811,1.76946E+18,97,1,0,4,1,1.5,3,1.732050808,2,1.154700538
-2.2446141,53.4447672,-7.57688E+17,55,2,2,1,0,1.25,0.916666667,0.957427108,0.733333333,0.765941686
-2.2430829,53.4402761,-7.29734E+18,55,1,1,2,2,1.5,0.333333333,0.577350269,0.222222222,0.384900179
-2.2431343,53.4492645,1.74455E+16,87,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2431805,53.457354,-9.1464E+18,90,1,1,0,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2432114,53.4627471,-8.58426E+18,72,1,0,0,0,0.25,0.25,0.5,1,2
-2.243268,53.4726343,3.43066E+18,300,1,1,1,1,1,0,0,0,0
-2.2415265,53.4312907,-8.10113E+18,58,1,0,0,0,0.25,0.25,0.5,1,2
-2.2415673,53.4384814,8.68078E+18,75,1,0,0,0,0.25,0.25,0.5,1,2
-2.2415826,53.441178,2.13439E+18,46,0,1,0,0,0.25,0.25,0.5,1,2
-2.2417563,53.4717385,-8.85666E+18,456,0,0,0,1,0.25,0.25,0.5,1,2
-2.2417717,53.474435,-5.33544E+18,361,1,1,0,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.2400214,53.4312937,5.56709E+18,51,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.240062,53.4384845,-4.55618E+18,87,1,2,0,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.2401178,53.4483717,-4.10354E+17,91,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2401584,53.4555625,8.13599E+18,219,1,0,2,3,1.5,1.666666667,1.290994449,1.111111111,0.860662966
-2.2401635,53.4564613,8.92812E+18,84,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2402244,53.4672474,3.72273E+18,209,1,4,0,0,1.25,3.583333333,1.892969449,2.866666667,1.514375559
-2.2402549,53.4726404,-4.16528E+18,391,1,0,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.2402753,53.4762357,2.0697E+18,68,2,2,0,0,1,1.333333333,1.154700538,1.333333333,1.154700538
-2.2386777,53.4600597,1.50763E+18,35,1,0,0,0,0.25,0.25,0.5,1,2
-2.2387635,53.4753399,-2.36774E+18,475,0,0,2,0,0.5,1,1,2,2
-2.2389405,53.5067991,-6.92896E+18,86,0,1,0,0,0.25,0.25,0.5,1,2
-2.2389607,53.5103944,6.86909E+18,212,1,0,0,0,0.25,0.25,0.5,1,2
-2.2390468,53.5256745,3.98231E+18,24,1,0,0,0,0.25,0.25,0.5,1,2
-2.2370564,53.4393893,-7.61366E+18,98,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2370614,53.4402882,5.08886E+18,84,0,0,1,2,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2370864,53.4447824,-5.08444E+18,47,1,0,0,0,0.25,0.25,0.5,1,2
-2.2371566,53.4573662,5.30132E+18,150,1,2,2,1,1.5,0.333333333,0.577350269,0.222222222,0.384900179
-2.2356157,53.4510773,9.00472E+18,125,0,1,0,3,1,2,1.414213562,2,1.414213562
-2.2357503,53.4753459,-4.78522E+18,640,1,1,1,0,0.75,0.25,0.5,0.333333333,0.666666667
-2.2357852,53.4816378,6.67914E+18,141,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.0807055,53.5483575,5.76931E+18,70,0,1,0,0,0.25,0.25,0.5,1,2
-2.2789999,53.4078387,1.25028E+17,20,3,5,7,5,5,2.666666667,1.632993162,0.533333333,0.326598632
-2.2790235,53.4114341,1.3972E+18,47,1,0,2,3,1.5,1.666666667,1.290994449,1.111111111,0.860662966
-2.2775074,53.4096399,4.9473E+18,82,19,28,17,15,19.75,32.91666667,5.737304826,1.666666667,0.290496447
-2.2760031,53.4096434,-8.82062E+18,58,10,20,16,20,16.5,22.33333333,4.725815626,1.353535354,0.286413068
-2.2760206,53.4123399,5.72677E+18,73,12,11,7,7,9.25,6.916666667,2.62995564,0.747747748,0.284319529
-2.2744872,53.4078492,5.58763E+18,46,15,12,9,16,13,10,3.16227766,0.769230769,0.243252128
-2.274493,53.408748,-1.54123E+17,56,21,15,19,18,18.25,6.25,2.5,0.342465753,0.136986301
-2.2730118,53.4123469,-3.20148E+18,77,17,11,10,14,13,10,3.16227766,0.769230769,0.243252128
-2.2715074,53.4123503,-2.91381E+18,69,9,13,8,7,9.25,6.916666667,2.62995564,0.747747748,0.284319529
-2.270003,53.4123537,8.2896E+18,49,3,7,4,7,5.25,4.25,2.061552813,0.80952381,0.392676726
-2.2685836,53.4258398,2.38897E+18,77,2,1,1,2,1.5,0.333333333,0.577350269,0.222222222,0.384900179
-2.268595,53.4276374,-6.87981E+18,34,1,2,0,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.265473,53.4096673,-5.11E+18,39,1,0,0,0,0.25,0.25,0.5,1,2
-2.2655515,53.4222511,2.569E+18,70,0,8,3,4,3.75,10.91666667,3.304037934,2.911111111,0.881076782
-2.2639798,53.4114683,3.91883E+18,32,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2641248,53.4348382,6.42595E+17,49,1,0,0,0,0.25,0.25,0.5,1,2
-2.2625475,53.4231566,4.62057E+18,172,7,10,7,8,8,2,1.414213562,0.25,0.176776695
-2.2626529,53.4402346,8.21602E+18,85,0,0,0,1,0.25,0.25,0.5,1,2
-2.262775,53.4600091,3.24436E+18,211,0,1,0,0,0.25,0.25,0.5,1,2
-2.2610648,53.4267553,1.8816E+18,82,3,4,7,3,4.25,3.583333333,1.892969449,0.843137255,0.445404576
-2.2610703,53.4276541,-1.37584E+17,38,0,2,3,2,1.75,1.583333333,1.258305739,0.904761905,0.719031851
-2.2596366,53.4393424,6.92825E+18,65,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.259686,53.4474319,3.67996E+18,242,0,2,0,1,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2581422,53.4411433,-4.55641E+18,66,0,2,0,0,0.5,1,1,2,2
-2.2565988,53.4348547,3.9224E+17,80,1,1,1,2,1.25,0.25,0.5,0.2,0.4
-2.256691,53.4501349,2.90063E+18,140,0,0,0,2,0.5,1,1,2,2
-2.2570116,53.5031662,-1.66577E+18,96,0,0,0,1,0.25,0.25,0.5,1,2
-2.2550236,53.4231729,6.45855E+17,53,0,2,0,1,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.255029,53.4240718,3.86559E+18,65,1,1,2,0,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.2552069,53.4537335,-3.2649E+18,67,1,0,0,0,0.25,0.25,0.5,1,2
-2.2536152,53.4393553,4.24831E+18,36,0,0,2,0,0.5,1,1,2,2
-2.2536688,53.4483437,-7.47377E+17,104,0,0,2,0,0.5,1,1,2,2
-2.2536903,53.4519391,-7.27288E+18,89,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.253701,53.4537367,3.17067E+17,108,0,0,1,0,0.25,0.25,0.5,1,2
-2.2521898,53.4528411,3.16909E+18,63,0,1,0,0,0.25,0.25,0.5,1,2
-2.2522271,53.459133,-8.06015E+18,70,0,0,1,0,0.25,0.25,0.5,1,2
-2.2523125,53.4735144,5.89724E+18,184,0,0,1,0,0.25,0.25,0.5,1,2
-2.2506575,53.4483501,3.60097E+17,120,3,0,3,0,1.5,3,1.732050808,2,1.154700538
-2.2508165,53.4753152,-4.05219E+18,344,0,1,0,0,0.25,0.25,0.5,1,2
-2.248994,53.421388,-6.94081E+18,152,0,0,1,2,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2490308,53.4276799,1.03631E+18,105,3,0,1,2,1.5,1.666666667,1.290994449,1.111111111,0.860662966
-2.2491466,53.4474544,-4.83923E+18,119,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2492098,53.4582405,3.02207E+18,56,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.249215,53.4591393,7.8171E+18,113,1,0,0,2,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2492203,53.4600381,6.92099E+18,171,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2492308,53.4618358,2.73125E+18,116,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2492361,53.4627346,-4.38335E+18,227,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2475363,53.4294807,5.1305E+18,126,1,2,2,2,1.75,0.25,0.5,0.142857143,0.285714286
-2.2476148,53.4429633,-4.96904E+18,42,0,0,3,1,1,2,1.414213562,2,1.414213562
-2.2476462,53.4483564,1.35802E+18,75,0,2,0,2,1,1.333333333,1.154700538,1.333333333,1.154700538
-2.247709,53.4591424,7.54989E+18,109,0,1,0,2,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2460157,53.4267873,7.71675E+18,128,1,0,0,0,0.25,0.25,0.5,1,2
-2.2460417,53.4312815,1.99794E+18,65,1,2,1,0,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.2445573,53.4348799,-2.06497E+18,99,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2446296,53.4474637,-8.24409E+18,34,0,0,0,1,0.25,0.25,0.5,1,2
-2.24464,53.4492614,5.99336E+18,41,0,1,1,2,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.2430264,53.4303888,-4.97787E+18,44,0,0,1,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2431703,53.4555564,5.07115E+18,228,3,3,2,2,2.5,0.333333333,0.577350269,0.133333333,0.230940108
-2.2432731,53.4735331,2.14398E+18,580,3,1,1,1,1.5,1,1,0.666666667,0.666666667
-2.2415469,53.4348861,-3.53875E+18,100,3,0,0,1,1,2,1.414213562,2,1.414213562
-2.241552,53.4357849,-6.13E+18,76,1,2,0,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2415877,53.4420768,5.2933E+18,80,3,0,1,0,1,2,1.414213562,2,1.414213562
-2.2416082,53.4456722,1.08623E+18,77,1,2,0,3,1.5,1.666666667,1.290994449,1.111111111,0.860662966
-2.2416133,53.446571,-8.4175E+18,96,3,2,0,2,1.75,1.583333333,1.258305739,0.904761905,0.719031851
-2.2416541,53.4537617,1.93103E+18,182,5,2,0,0,1.75,5.583333333,2.362907813,3.19047619,1.350233036
-2.241695,53.4609525,3.07052E+18,19,0,1,0,0,0.25,0.25,0.5,1,2
-2.2417103,53.463649,1.16103E+18,191,2,0,2,0,1,1.333333333,1.154700538,1.333333333,1.154700538
-2.2417615,53.4726373,-2.94107E+18,198,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2417921,53.4780304,3.48404E+18,56,0,0,1,0,0.25,0.25,0.5,1,2
-2.2400367,53.4339903,-7.79411E+18,80,0,2,0,1,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2400468,53.435788,3.93114E+18,97,1,1,0,2,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.2400823,53.4420799,1.76931E+18,88,1,1,0,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.2401127,53.4474729,-4.07575E+18,96,0,0,1,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.240128,53.4501694,-4.32653E+18,108,2,1,1,2,1.5,0.333333333,0.577350269,0.222222222,0.384900179
-2.240194,53.4618543,1.04235E+18,2,0,0,0,1,0.25,0.25,0.5,1,2
-2.2385113,53.4303979,8.19025E+18,99,2,0,0,1,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2385365,53.4348921,-6.06332E+18,110,0,1,0,0,0.25,0.25,0.5,1,2
-2.2385516,53.4375887,3.50902E+18,88,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2386172,53.4492736,3.60241E+18,162,4,2,0,3,2.25,2.916666667,1.707825128,1.296296296,0.75903339
-2.2386474,53.4546666,8.09953E+18,117,0,3,1,2,1.5,1.666666667,1.290994449,1.111111111,0.860662966
-2.2386727,53.4591608,9.06212E+18,33,0,0,0,1,0.25,0.25,0.5,1,2
-2.2370213,53.4330975,-9.11211E+18,75,1,2,1,1,1.25,0.25,0.5,0.2,0.4
-2.2371165,53.4501754,4.46069E+17,124,2,0,3,1,1.5,1.666666667,1.290994449,1.111111111,0.860662966
-2.2371315,53.452872,-7.20031E+18,153,1,2,2,3,2,0.666666667,0.816496581,0.333333333,0.40824829
-2.2371416,53.4546696,7.78287E+18,152,5,1,4,1,2.75,4.25,2.061552813,1.545454545,0.749655568
-2.2371516,53.4564673,-2.32788E+18,111,0,1,2,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.2372921,53.4816348,-6.38511E+18,26,1,0,0,0,0.25,0.25,0.5,1,2
-2.2355112,53.4322016,-1.40325E+18,79,0,0,1,0,0.25,0.25,0.5,1,2
-2.2355361,53.4366958,3.88764E+18,84,1,0,0,0,0.25,0.25,0.5,1,2
-2.2355709,53.4429877,1.23661E+18,98,2,2,1,2,1.75,0.25,0.5,0.142857143,0.285714286
-2.2356058,53.4492796,-1.58805E+18,187,1,2,2,3,2,0.666666667,0.816496581,0.333333333,0.40824829
-2.2356556,53.458268,8.75693E+18,104,1,1,0,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.2356656,53.4600657,-7.20866E+17,141,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2358002,53.4843343,4.34923E+18,142,0,1,0,0,0.25,0.25,0.5,1,2
-2.2340605,53.4420918,-3.9333E+18,105,0,0,1,0,0.25,0.25,0.5,1,2
-2.2340902,53.4474849,-6.59121E+18,108,0,1,3,1,1.25,1.583333333,1.258305739,1.266666667,1.006644591
-2.2341149,53.4519791,7.42525E+18,155,1,0,2,3,1.5,1.666666667,1.290994449,1.111111111,0.860662966
-2.2341397,53.4564733,-7.1111E+18,238,3,4,0,0,1.75,4.25,2.061552813,2.428571429,1.178030179
-2.2325108,53.4340052,7.4563E+18,133,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2325305,53.4376005,-7.60512E+18,99,0,2,1,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2325551,53.4420948,-8.22618E+18,108,1,2,0,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.232614,53.4528809,-1.23586E+18,208,2,3,4,0,2.25,2.916666667,1.707825128,1.296296296,0.75903339
-2.2327174,53.4717565,-5.82786E+18,171,3,3,1,0,1.75,2.25,1.5,1.285714286,0.857142857
-2.2327469,53.4771495,-2.89134E+18,118,0,0,0,1,0.25,0.25,0.5,1,2
-2.2310398,53.4403,-2.68298E+18,70,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2310691,53.4456931,-5.021E+18,60,1,0,0,2,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2310984,53.4510861,5.69872E+18,249,2,3,3,5,3.25,1.583333333,1.258305739,0.487179487,0.387170997
-2.2311131,53.4537826,3.7363E+18,292,1,3,4,3,2.75,1.583333333,1.258305739,0.575757576,0.457565723
-2.2312353,53.4762536,-4.86834E+18,4,1,0,0,0,0.25,0.25,0.5,1,2
-2.2295587,53.4447971,2.25747E+18,72,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2296072,53.4537855,6.36398E+15,154,4,1,1,2,2,2,1.414213562,1,0.707106781
-2.2296218,53.456482,4.05707E+18,105,1,0,1,2,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.2297044,53.4717623,-6.45288E+18,101,1,1,0,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2297675,53.4834472,-5.58936E+18,316,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2297773,53.4852449,1.22067E+18,135,1,0,0,0,0.25,0.25,0.5,1,2
-2.2279857,53.4322162,-5.55953E+16,112,0,0,0,1,0.25,0.25,0.5,1,2
-2.2280483,53.4439012,1.5397E+18,47,0,1,0,0,0.25,0.25,0.5,1,2
-2.2281062,53.4546873,-7.96327E+17,149,1,0,2,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2264998,53.4358144,2.8688E+18,175,0,1,0,0,0.25,0.25,0.5,1,2
-2.2265237,53.4403087,1.25867E+18,129,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2266147,53.4573866,-1.12018E+18,83,1,2,2,0,1.25,0.916666667,0.957427108,0.733333333,0.765941686
-2.2266195,53.4582855,2.97705E+18,80,2,1,1,2,1.5,0.333333333,0.577350269,0.222222222,0.384900179
-2.2266242,53.4591843,8.74145E+18,680,7,8,5,9,7.25,2.916666667,1.707825128,0.402298851,0.235562087
-2.2267537,53.4834529,1.19282E+18,224,1,1,1,2,1.25,0.25,0.5,0.2,0.4
-2.2268834,53.5077215,7.45098E+18,18,0,0,0,1,0.25,0.25,0.5,1,2
-2.226893,53.5095191,-4.00897E+18,199,0,1,0,0,0.25,0.25,0.5,1,2
-2.225004,53.437615,4.51921E+18,104,0,0,2,0,0.5,1,1,2,2
-2.2250088,53.4385138,-8.75822E+18,69,0,0,1,0,0.25,0.25,0.5,1,2
-2.2250944,53.454693,-1.00623E+18,45,0,0,0,1,0.25,0.25,0.5,1,2
-2.222031,53.4448114,-4.27095E+16,134,0,0,0,1,0.25,0.25,0.5,1,2
-2.2220732,53.4529009,2.25546E+18,82,2,3,0,0,1.25,2.25,1.5,1.8,1.2
-2.2220826,53.4546986,6.37391E+18,33,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2221437,53.4663835,-6.68332E+18,66,1,0,0,0,0.25,0.25,0.5,1,2
-2.2205907,53.4573979,5.58457E+18,34,1,0,0,2,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2206094,53.4609933,-3.55086E+18,102,2,1,0,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2206654,53.4717794,-5.84933E+18,56,0,1,0,0,0.25,0.25,0.5,1,2
-2.2207494,53.4879584,-2.95804E+18,156,1,0,3,1,1.25,1.583333333,1.258305739,1.266666667,1.006644591
-2.2207962,53.4969468,-1.02133E+18,20,1,0,0,0,0.25,0.25,0.5,1,2
-2.2208102,53.4996433,4.10884E+18,116,0,0,0,1,0.25,0.25,0.5,1,2
-2.2209131,53.5194176,7.76795E+18,115,1,0,0,0,0.25,0.25,0.5,1,2
-2.2192099,53.4816693,2.51758E+18,444,3,0,3,3,2.25,2.25,1.5,1,0.666666667
-2.2175603,53.4538081,5.65562E+18,107,1,0,0,0,0.25,0.25,0.5,1,2
-2.2175695,53.4556058,-8.06942E+18,113,1,1,1,1,1,0,0,0,0
-2.2176201,53.465493,-2.08293E+18,196,2,1,7,1,2.75,8.25,2.872281323,3,1.044465936
-2.2176846,53.4780768,-7.03411E+17,42,0,0,1,0,0.25,0.25,0.5,1,2
-2.2176892,53.4789756,5.55843E+18,444,0,4,2,8,3.5,11.66666667,3.415650255,3.333333333,0.975900073
-2.2177768,53.4960535,-7.90831E+18,42,0,1,0,0,0.25,0.25,0.5,1,2
-2.2160545,53.4538108,7.01575E+18,111,0,0,2,0,0.5,1,1,2,2
-2.216187,53.4798772,-6.80413E+18,48,0,0,1,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2162694,53.4960562,7.57627E+18,25,0,0,1,0,0.25,0.25,0.5,1,2
-2.2163106,53.5041457,-5.12527E+18,52,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2145395,53.4520159,-1.03059E+18,115,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2145486,53.4538135,-6.78184E+18,131,0,0,0,1,0.25,0.25,0.5,1,2
-2.2145894,53.4619031,5.56295E+18,220,1,2,3,2,2,0.666666667,0.816496581,0.333333333,0.40824829
-2.2147166,53.4870706,-7.15542E+18,110,1,2,0,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.2147302,53.4897671,7.89202E+18,184,0,0,1,0,0.25,0.25,0.5,1,2
-2.2147484,53.4933624,-2.23182E+18,101,1,1,1,0,0.75,0.25,0.5,0.333333333,0.666666667
-2.2148485,53.5131368,-5.25474E+18,102,0,0,1,0,0.25,0.25,0.5,1,2
-2.2130968,53.4646023,7.66936E+18,49,0,0,0,1,0.25,0.25,0.5,1,2
-2.2132998,53.50505,5.31E+18,40,0,0,0,1,0.25,0.25,0.5,1,2
-2.2115816,53.4628073,-4.7531E+18,131,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2117742,53.5014573,-5.82987E+17,83,0,0,1,0,0.25,0.25,0.5,1,2
-2.2117966,53.5059515,5.11897E+18,45,1,0,0,0,0.25,0.25,0.5,1,2
-2.2119224,53.5311188,-3.14097E+18,76,0,0,1,0,0.25,0.25,0.5,1,2
-2.2100443,53.4565181,-2.25672E+18,182,0,0,0,1,0.25,0.25,0.5,1,2
-2.2100843,53.4646077,-1.09886E+17,60,0,0,0,1,0.25,0.25,0.5,1,2
-2.2100932,53.4664054,-2.35298E+18,69,0,0,1,2,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2101688,53.4816856,-2.11443E+17,26,1,0,0,0,0.25,0.25,0.5,1,2
-2.2103335,53.5149425,-1.81341E+18,113,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2086398,53.4771941,-4.90005E+18,118,3,0,0,1,1,2,1.414213562,2,1.414213562
-2.2072428,53.4996676,8.77145E+17,88,1,1,0,2,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.2073833,53.5284302,-1.52468E+18,106,0,0,1,0,0.25,0.25,0.5,1,2
-2.2055264,53.456526,-6.50387E+18,176,1,0,0,0,0.25,0.25,0.5,1,2
-2.205596,53.4709074,-6.76297E+18,33,1,0,0,0,0.25,0.25,0.5,1,2
-2.2056221,53.4763004,4.61193E+18,70,0,1,3,0,1,2,1.414213562,2,1.414213562
-2.2058574,53.5248375,-1.74782E+18,34,0,0,0,1,0.25,0.25,0.5,1,2
-2.2040118,53.4547309,4.22858E+18,259,0,0,0,1,0.25,0.25,0.5,1,2
-2.2040723,53.4673146,7.21954E+18,40,0,0,1,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2042667,53.5077623,-7.61842E+17,127,0,0,1,0,0.25,0.25,0.5,1,2
-2.2042711,53.5086611,-3.02702E+18,74,0,0,1,0,0.25,0.25,0.5,1,2
-2.2043057,53.5158518,9.8988E+17,72,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.204362,53.5275366,2.75568E+18,63,0,1,0,0,0.25,0.25,0.5,1,2
-2.2025274,53.4592276,-9.04548E+18,70,0,0,0,1,0.25,0.25,0.5,1,2
-2.2026173,53.4781033,5.19777E+18,156,1,2,1,1,1.25,0.25,0.5,0.2,0.4
-2.2028879,53.5347298,-1.7474E+18,72,1,0,0,0,0.25,0.25,0.5,1,2
-2.2010596,53.4673198,2.01675E+18,63,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2012,53.4969814,9.64807E+17,72,0,1,0,2,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.201281,53.5140593,5.36307E+18,86,1,0,0,0,0.25,0.25,0.5,1,2
-2.1995912,53.4754118,-6.74473E+18,125,1,0,2,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.1996208,53.4817037,-6.55615E+18,13,0,0,1,0,0.25,0.25,0.5,1,2
-2.1997349,53.5059723,3.62518E+18,18,1,0,0,0,0.25,0.25,0.5,1,2
-2.1997392,53.5068711,4.92405E+18,88,0,2,0,0,0.5,1,1,2,2
-2.1997434,53.5077699,5.9108E+18,115,0,0,0,1,0.25,0.25,0.5,1,2
-2.1982482,53.510469,2.39815E+18,80,0,0,1,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1965405,53.4673273,1.76341E+18,83,0,0,0,1,0.25,0.25,0.5,1,2
-2.1966029,53.4808099,6.3094E+18,56,1,0,0,0,0.25,0.25,0.5,1,2
-2.1967362,53.5095726,1.61831E+17,74,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1969073,53.5464247,-2.71627E+18,112,0,0,0,1,0.25,0.25,0.5,1,2
-2.1949929,53.4583413,9.21435E+18,96,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
